"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","LLC_BI__Classification__c","LLC_BI__Spread_Statement_Record__c","LLC_BI__lookupKey__c"
"a3fDm00000006y4IAA","","a5xDm000000Conb","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7dMAC","a18Dm000000H4dGIAS","42664792563236412"
"a3fDm00000006y3IAA","","a3jDm000000pIwD","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7cMAC","a18Dm000000H4dGIAS","42437458717383307"
"a3fDm00000006y5IAA","","a5xDm000000Conc","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7eMAC","a18Dm000000H4dHIAS","42357726913310411"
"a3fDm00000006y6IAA","","a3jDm000000pIwE","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7cMAC","a18Dm000000H4dHIAS","42664453929457742"
"a3fDm00000006y7IAA","","a5xDm000000Cond","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7fMAC","a18Dm000000H4dIIAS","42689193395681313"
"a3fDm00000006y8IAA","","a3jDm000000pIwF","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7cMAC","a18Dm000000H4dIIAS","42437693882925313"
"a3fDm00000006y9IAA","","a3jDm000000pIwG","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7cMAC","a18Dm000000H4dJIAS","42364299862177123"
"a3fDm00000006yAIAQ","","a3jDm000000pIwH","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7fMAC","a18Dm000000H4dJIAS","42970626881002382"
"a3fDm00000006yBIAQ","","a3fDm00000007L0","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7gMAC","a18Dm000000H4dKIAS","42294617059504776"
"a3fDm00000006yCIAQ","","a3fDm00000007L1","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7hMAC","a18Dm000000H4dKIAS","42549688095758802"
"a3fDm00000006yDIAQ","","a3fDm00000007L2","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7cMAC","a18Dm000000H4dLIAS","42487919958461103"
"a3fDm00000006yEIAQ","","a3fDm00000007L3","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7iMAC","a18Dm000000H4dLIAS","42724314786864456"
"a3fDm00000006yFIAQ","","a3jDm000000pIwI","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7LMAS","a18Dm000000H4bNIAS","42331280329183813"
"a3fDm00000006yGIAQ","","a3jDm000000pIwJ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7LMAS","a18Dm000000H4bPIAS","42394819508951816"
"a3fDm00000006yHIAQ","","a5xDm000000Comq","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7NMAS","a18Dm000000H4bPIAS","42764190346534794"
"a3fDm000000074vIAA","","a5xDm000000CorD","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAbMAK","a18Dm000000H4Y4IAK","42230306456513221"
"a3fDm000000074wIAA","","a3jDm000000pIxM","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAEMA0","a18Dm000000H4Y4IAK","42785753072557704"
"a3fDm000000074yIAA","","a5xDm000000CorE","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuADMA0","a18Dm000000H4Y5IAK","42516063535445814"
"a3fDm000000074xIAA","","a5xDm000000CorF","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7WMAS","a18Dm000000H4d1IAC","42680253989308108"
"a3fDm000000074zIAA","","a3jDm000000pIxN","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7UMAS","a18Dm000000H4d1IAC","4257e2de-7450-484d-b016-1e4a622b5ff0"
"a3fDm0000000750IAA","","a5xDm000000CopP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu94MAC","a18Dm000000H4jBIAS","42603921641084016"
"a3fDm0000000751IAA","","a3fDm00000007Lr","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4igIAC","42911185213308732"
"a3fDm0000000752IAA","","a3fDm00000007Ls","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4ihIAC","42168321691889175"
"a3fDm0000000753IAA","","a3fDm00000007Lt","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4j0IAC","42059090965655084"
"a3fDm0000000754IAA","","a5xDm000000CorG","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAcMAK","a18Dm000000H4ifIAC","42136622595681732"
"a3fDm0000000755IAA","","a5xDm000000CorH","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAdMAK","a18Dm000000H4jGIAS","42660545304029687"
"a3fDm0000000756IAA","","a5xDm000000CorI","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAeMAK","a18Dm000000H4jHIAS","42307887920996977"
"a3fDm0000000757IAA","","a5xDm000000CorJ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAfMAK","a18Dm000000H4jJIAS","42280025700696795"
"a3fDm0000000758IAA","","a3jDm000000pIxO","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7SMAS","a18Dm000000H4jFIAS","42417757709453915"
"a3fDm0000000759IAA","","a3jDm000000pIxP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7SMAS","a18Dm000000H4jSIAS","42875216351170575"
"a3fDm000000075AIAQ","","a5xDm000000Con7","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7RMAS","a18Dm000000H4jSIAS","42397131752096783"
"a3fDm000000075BIAQ","","a3jDm000000pIxQ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7SMAS","a18Dm000000H4jUIAS","42988690589484291"
"a3fDm000000075CIAQ","","a3jDm000000pIxR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAgMAK","a18Dm000000H4jUIAS","42953422583291558"
"a3fDm000000075DIAQ","","a3jDm000000pIxS","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7SMAS","a18Dm000000H4iUIAS","42592208725817157"
"a3fDm000000075EIAQ","","a3jDm000000pIxT","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7RMAS","a18Dm000000H4iUIAS","42460349864574792"
"a3fDm00000007BEIAY","","a3jDm000000pIyw","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7uMAC","a18Dm000000H4qUIAS","f8b004f7-23b9-4b4c-bea0-b90e1002abed"
"a3fDm00000007BFIAY","","a5xDm000000Conn","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7yMAC","a18Dm000000H4qVIAS","42705749374749892"
"a3fDm00000007BGIAY","","a3jDm000000pIyx","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7uMAC","a18Dm000000H4qVIAS","5e455917-8ad5-4b99-b369-579513b5fdef"
"a3fDm00000007BHIAY","","a5xDm000000Coug","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4rYIAS","42986463961841480"
"a3fDm00000007BIIAY","","a5xDm000000Couh","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4rZIAS","42122991845501813"
"a3fDm00000006yIIAQ","","a3jDm000000pIwK","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7jMAC","a18Dm000000H4bQIAS","42725164122226882"
"a3fDm00000006yJIAQ","","a3jDm000000pIwL","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7kMAC","a18Dm000000H4bQIAS","42168922064973817"
"a3fDm00000006yKIAQ","","a3jDm000000pIwM","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7LMAS","a18Dm000000H4bRIAS","42565540832235982"
"a3fDm00000006yLIAQ","","a3jDm000000pIwN","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7lMAC","a18Dm000000H4bRIAS","42829191784443892"
"a3fDm00000006yMIAQ","","a3jDm000000pIwO","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7mMAC","a18Dm000000H4bSIAS","42405300316297901"
"a3fDm00000006yNIAQ","","a3jDm000000pIwP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7LMAS","a18Dm000000H4bSIAS","42294159266782037"
"a3fDm00000006yOIAQ","","a3jDm000000pIwQ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7jMAC","a18Dm000000H4bTIAS","42738663694689780"
"a3fDm00000006yPIAQ","","a3jDm000000pIwR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7kMAC","a18Dm000000H4bTIAS","42140819902495966"
"a3fDm00000006yQIAQ","","a3jDm000000pIwS","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7kMAC","a18Dm000000H4bUIAS","42972720252691444"
"a3fDm00000006yRIAQ","","a3jDm000000pIwT","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7jMAC","a18Dm000000H4bUIAS","42265859132657592"
"a3fDm00000006ySIAQ","","a3jDm000000pIwT","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7jMAC","a18Dm000000H4bVIAS","42453041035930937"
"a3fDm00000006yTIAQ","","a3jDm000000pIwS","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7kMAC","a18Dm000000H4bVIAS","42360482160757484"
"a3fDm00000006yUIAQ","","a5xDm000000Comp","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7MMAS","a18Dm000000H4bWIAS","42791165092034978"
"a3fDm000000075FIAQ","","a5xDm000000CorK","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAJMA0","a18Dm000000H4e9IAC","42649882020324317"
"a3fDm000000075GIAQ","","a3jDm000000pIxU","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9gMAC","a18Dm000000H4e9IAC","46f40cb8-40ff-4e71-90d4-cf4abc4b3879"
"a3fDm000000075HIAQ","","a5xDm000000CorL","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4ZlIAK","42757995765005049"
"a3fDm000000075IIAQ","","a5xDm000000CorM","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4ZjIAK","42620376475269939"
"a3fDm000000075JIAQ","","a5xDm000000CorN","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4ZmIAK","42270729418740491"
"a3fDm000000075KIAQ","","a5xDm000000CorO","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4ZnIAK","42776047993721148"
"a3fDm000000075LIAQ","","a5xDm000000CorP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4ZoIAK","42321915290202550"
"a3fDm000000075MIAQ","","a5xDm000000CorQ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4ZpIAK","42899982742963326"
"a3fDm000000075NIAQ","","a5xDm000000CorR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4ZqIAK","42440039686657220"
"a3fDm000000075OIAQ","","a5xDm000000CorS","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4ZrIAK","42618454167465736"
"a3fDm000000075PIAQ","","a5xDm000000CorT","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4ZsIAK","42917058206500306"
"a3fDm000000075QIAQ","","a5xDm000000CorU","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4bqIAC","42736483154989662"
"a3fDm000000075RIAQ","","a5xDm000000CorV","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4brIAC","42481683900380474"
"a3fDm000000075SIAQ","","a3jDm000000pIxV","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAEMA0","a18Dm000000H4Y5IAK","42664261105449261"
"a3fDm000000075WIAQ","","a5xDm000000Coq8","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9cMAC","a18Dm000000H4iVIAS","42813870274272604"
"a3fDm000000075TIAQ","","a5xDm000000CorW","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAPMA0","a18Dm000000H4Y6IAK","42147281960461120"
"a3fDm000000075UIAQ","","a3jDm000000pIxW","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAEMA0","a18Dm000000H4Y6IAK","42167686352437300"
"a3fDm000000075VIAQ","","a5xDm000000CorX","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAhMAK","a18Dm000000H4Y7IAK","42383625427693000"
"a3fDm000000075XIAQ","","a3jDm000000pIxO","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7SMAS","a18Dm000000H4iVIAS","42665174492147242"
"a3fDm000000075YIAQ","","a3jDm000000pIxP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7SMAS","a18Dm000000H4iWIAS","42188864441517031"
"a3fDm000000075ZIAQ","","a5xDm000000Con7","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7RMAS","a18Dm000000H4iWIAS","42120485497988131"
"a3fDm000000075aIAA","","a3jDm000000pIxX","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuA3MAK","a18Dm000000H4ajIAC","0c0b8d18-bd90-40f3-a2b4-cd25f23b7d50"
"a3fDm000000075bIAA","","a5xDm000000CorY","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAiMAK","a18Dm000000H4akIAC","42890591830676829"
"a3fDm000000075cIAA","","a3jDm000000pIxY","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuA3MAK","a18Dm000000H4akIAC","51b15a9a-817d-4e13-92a8-3df9a121af2e"
"a3fDm000000075dIAA","","a5xDm000000CorZ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAjMAK","a18Dm000000H4alIAC","42911435898104831"
"a3fDm000000075eIAA","","a3jDm000000pIxZ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuA3MAK","a18Dm000000H4alIAC","40146700-687c-45f7-b84d-919561a80331"
"a3fDm000000075fIAA","","a5xDm000000Cora","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9sMAC","a18Dm000000H4amIAC","42505765504003562"
"a3fDm000000075gIAA","","a3jDm000000pIxa","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9qMAC","a18Dm000000H4amIAC","e32db059-99f6-4b0d-b64b-2708058af126"
"a3fDm000000075hIAA","","a5xDm000000Corb","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAkMAK","a18Dm000000H4anIAC","42659844189265054"
"a3fDm000000075iIAA","","a3jDm000000pIxb","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAlMAK","a18Dm000000H4anIAC","0485156f-ec76-4f18-a2c2-99b43d543d68"
"a3fDm000000075jIAA","","a5xDm000000Corc","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAkMAK","a18Dm000000H4ceIAC","42988980639285221"
"a3fDm000000075kIAA","","a3jDm000000pIxc","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAlMAK","a18Dm000000H4ceIAC","d8aa06f9-57e7-46ee-96da-73b498caa7d2"
"a3fDm000000075lIAA","","a5xDm000000Cord","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAmMAK","a18Dm000000H4cfIAC","42714773274358558"
"a3fDm000000075mIAA","","a3jDm000000pIxd","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9qMAC","a18Dm000000H4cfIAC","7fb6e9f4-88c6-4dac-afb2-993890ad2e27"
"a3fDm000000075nIAA","","a3jDm000000pIxe","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9qMAC","a18Dm000000H4cgIAC","b3da95e8-6077-485c-8304-524d8c4a6100"
"a3fDm000000075oIAA","","a5xDm000000Core","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAnMAK","a18Dm000000H4cgIAC","42271469667774861"
"a3fDm000000075pIAA","","a5xDm000000Corf","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAoMAK","a18Dm000000H4chIAC","42424133870953990"
"a3fDm00000006yVIAQ","","a3jDm000000pIwU","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7LMAS","a18Dm000000H4bWIAS","42640472414113851"
"a3fDm00000006yWIAQ","","a5xDm000000Comp","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7MMAS","a18Dm000000H4bXIAS","42938702275959499"
"a3fDm00000006yaIAA","","a3fDm00000007L4","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7nMAC","a18Dm000000H4dMIAS","42607345252536939"
"a3fDm00000006yXIAQ","","a5xDm000000Cone","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7aMAC","a18Dm000000H4cGIAS","64322abb-9d27-4e9f-b46d-ea707f3a41c5"
"a3fDm00000006yYIAQ","","a5xDm000000Conf","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7aMAC","a18Dm000000H4cHIAS","ace02dee-8437-48de-9869-9e8c8d228fb3"
"a3fDm00000006yZIAQ","","a3fDm00000007L5","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7cMAC","a18Dm000000H4dMIAS","42257282547557931"
"a3fDm00000006ybIAA","","a3fDm00000007L5","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7cMAC","a18Dm000000H4dNIAS","42187639950427119"
"a3fDm00000006ycIAA","","a3fDm00000007L4","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7nMAC","a18Dm000000H4dNIAS","42658721837924835"
"a3fDm00000006ydIAA","","a3fDm00000007L5","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7cMAC","a18Dm000000H4dOIAS","42663038309733064"
"a3fDm00000006yeIAA","","a3fDm00000007L4","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7nMAC","a18Dm000000H4dOIAS","427828689579729"
"a3fDm00000006yfIAA","","a3fDm00000007L6","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7eMAC","a18Dm000000H4dPIAS","42802005336322999"
"a3fDm00000006ygIAA","","a3fDm00000007L7","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7cMAC","a18Dm000000H4dPIAS","42664519112770276"
"a3fDm00000006yhIAA","","a3fDm00000007L8","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7cMAC","a18Dm000000H4dQIAS","42241904581614449"
"a3fDm00000006yiIAA","","Non-Cash Interest Expense","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7oMAC","a18Dm000000H4dQIAS","42396672017527876"
"a3fDm00000006yjIAA","","a3fDm00000007L9","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7cMAC","a18Dm000000H4dRIAS","42529936187160042"
